"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 2% discharge...1","1",-0.320289855072463,2,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 4% discharge...2","1",-0.229803047194352,4,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 6% discharge...3","1",-0.202898550724639,6,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 8% discharge...4","1",-0.684132292827941,8,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 10% discharge...5","1",-0.648346339650692,10,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 12% discharge...6","1",-0.597138610182084,12,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 14% discharge...7","1",-0.565254552211072,14,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 16% discharge...8","1",-0.539873652917135,16,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 18% discharge...9","1",-0.517131178000746,18,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 20% discharge...10","1",-0.495131921218886,20,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 22% discharge...11","1",-0.475733927907841,22,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 24% discharge...12","1",-0.453697510219254,24,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 26% discharge...13","1",-0.448569305091045,26,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 28% discharge...14","1",-0.437049424005953,28,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 30% discharge...15","1",-0.424340393905621,30,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 32% discharge...16","1",-0.409810479375702,32,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 34% discharge...17","1",-0.40531400966184,34,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 36% discharge...18","1",-0.396989966555187,36,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 38% discharge...19","1",-0.377369007803792,38,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 40% discharge...20","1",-0.359903381642511,40,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 42% discharge...21","1",-0.351430694908958,42,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 44% discharge...22","1",-0.353177257525085,44,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 46% discharge...23","1",-0.325380899293947,46,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 48% discharge...24","1",-0.343664065403197,48,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 50% discharge...25","1",-0.337012263099222,50,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 52% discharge...26","1",-0.343998513563735,52,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 54% discharge...27","1",-0.350241545893723,54,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 56% discharge...28","1",-0.343106651802305,56,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 58% discharge...29","1",-0.331698253437391,58,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 60% discharge...30","1",-0.362467484206613,60,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 62% discharge...31","1",-0.356410256410252,62,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 64% discharge...32","1",-0.394128576737276,64,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 66% discharge...33","1",-0.0408026755852827,66,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
"Interpolated HI for 68% discharge...34","1",-0.0458937198067639,68,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3"
