"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","STRT",2019-08-21 06:30:00,3911.07413316358,2019-08-21,63.8818181818182,43.4,19.5045454545455,17.8841778840549,2019-08-21 06:30:00,3911.07413316358,17.8841778840549,63.8818181818182,43.4,19.5045454545455
"2","STRT",2019-08-21 06:45:00,3937.3466061891,2019-08-21,63.6763636363636,43.3727272727273,18.9336363636364,NA,2019-08-21 06:45:00,3937.3466061891,NA,63.6763636363636,43.3727272727273,18.9336363636364
"3","STRT",2019-08-21 07:00:00,3941.09981662131,2019-08-21,63.7718181818182,43.3909090909091,19.0572727272727,17.8454214477735,2019-08-21 07:00:00,3941.09981662131,17.8454214477735,63.7718181818182,43.3909090909091,19.0572727272727
"4","STRT",2019-08-21 07:15:00,3948.60623748574,2019-08-21,63.7736363636364,43.4,20.4909090909091,NA,2019-08-21 07:15:00,3948.60623748574,NA,63.7736363636364,43.4,20.4909090909091
"5","STRT",2019-08-21 07:30:00,3944.85302705353,2019-08-21,63.6118181818182,43.4727272727273,20.5590909090909,NA,2019-08-21 07:30:00,3944.85302705353,NA,63.6118181818182,43.4727272727273,20.5590909090909
"6","STRT",2019-08-21 07:45:00,3937.3466061891,2019-08-21,63.5390909090909,43.4727272727273,18.8954545454545,17.7760203874558,2019-08-21 07:45:00,3937.3466061891,17.7760203874558,63.5390909090909,43.4727272727273,18.8954545454545
"7","STRT",2019-08-21 08:00:00,3914.8273435958,2019-08-21,63.64,43.4727272727273,19.9081818181818,17.8328030731703,2019-08-21 08:00:00,3914.8273435958,17.8328030731703,63.64,43.4727272727273,19.9081818181818
"8","STRT",2019-08-21 08:15:00,3922.33376446023,2019-08-21,63.6963636363636,43.4818181818182,18.72,17.7985531992473,2019-08-21 08:15:00,3922.33376446023,17.7985531992473,63.6963636363636,43.4818181818182,18.72
"9","STRT",2019-08-21 08:30:00,3922.33376446023,2019-08-21,63.8636363636364,43.5272727272727,19.1727272727273,17.8436188228303,2019-08-21 08:30:00,3922.33376446023,17.8436188228303,63.8636363636364,43.5272727272727,19.1727272727273
"10","STRT",2019-08-21 08:45:00,3888.55487057029,2019-08-21,63.7345454545455,43.4727272727273,19.1836363636364,17.8174807611521,2019-08-21 08:45:00,3888.55487057029,17.8174807611521,63.7345454545455,43.4727272727273,19.1836363636364
"11","STRT",2019-08-21 09:00:00,3899.81450186693,2019-08-21,63.9563636363636,43.5636363636364,18.2345454545455,17.8904870713564,2019-08-21 09:00:00,3899.81450186693,17.8904870713564,63.9563636363636,43.5636363636364,18.2345454545455
"12","STRT",2019-08-21 09:15:00,3926.08697489245,2019-08-21,64.0881818181818,43.5909090909091,18.4909090909091,17.8643490096783,2019-08-21 09:15:00,3926.08697489245,17.8643490096783,64.0881818181818,43.5909090909091,18.4909090909091
